RouteID,PaymentPlan,StartHub,StartLatitude,StartLongitude,StartDate,StartTime,EndHub,EndLatitude,EndLongitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles,Duration,RentalAccessPath,MultipleRental
12616667,Casual,,45.5238182,-122.674435,10/25/2019,16:54,,45.523074,-122.69128,10/25/2019,17:04,,6115,0921 BIKETOWN,0.82,0:10:13,keypad,FALSE
12616674,Casual,,45.5048638,-122.6547574,10/25/2019,16:54,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,10/25/2019,17:04,,6208,0736 BIKETOWN,0.98,0:10:02,mobile,FALSE
12616686,Subscriber,,45.5307017,-122.6762415,10/25/2019,16:56,,45.5265656,-122.6802351,10/25/2019,17:05,,6464,0559 BIKETOWN,0.65,0:08:39,keypad,FALSE
12616691,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/25/2019,16:58,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,17:26,,7160,0131 BIKETOWN,1.39,0:28:43,keypad,TRUE
12616693,Subscriber,SE Clay at Water,45.51147657,-122.6662856,10/25/2019,16:58,SE Clinton at 21st,45.5033655,-122.6447314,10/25/2019,17:11,,7384,"0957 DESIGN BIKE, EXPLORIN' SE",1.53,0:13:33,keypad,FALSE
12616696,Casual,,45.5221371,-122.6372902,10/25/2019,16:58,SW Harvey Milk at Burnside,45.522793,-122.684012,10/25/2019,17:20,,24813,0038 BIKETOWN,2.51,0:21:19,keypad,TRUE
12616698,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,10/25/2019,16:59,,45.5249339,-122.6913245,10/25/2019,19:54,,6416,0339 BIKETOWN,11.88,2:54:55,keypad,FALSE
12616699,Casual,,45.5221371,-122.6372902,10/25/2019,16:59,SW Harvey Milk at Burnside,45.522793,-122.684012,10/25/2019,17:20,,6511,0861 BIKETOWN,2.51,0:21:08,mobile,TRUE
12616709,Subscriber,,45.5136276,-122.6838551,10/25/2019,17:00,,45.5221371,-122.6372902,10/25/2019,17:20,,6272,0685 BIKETOWN,3.09,0:19:26,mobile,FALSE
12616714,Subscriber,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,17:02,,45.5376746,-122.6968843,10/25/2019,17:15,,6385,0443 BIKETOWN ,1.71,0:13:16,mobile,FALSE
12616725,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,10/25/2019,17:03,,45.5360712,-122.6852715,10/25/2019,17:06,,7247,0254 BIKETOWN,0.29,0:03:19,mobile,FALSE
12616731,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/25/2019,17:03,,45.5138446,-122.6732983,10/25/2019,17:36,,6825,0101 BIKETOWN,3.35,0:32:31,mobile,FALSE
12616732,Subscriber,SE Clay at Water,45.51147657,-122.6662856,10/25/2019,17:03,,45.5277899,-122.6656007,10/25/2019,17:15,,6799,0236 BIKETOWN,1.4,0:11:11,mobile,FALSE
12616734,Subscriber,NW Thurman at 24th,45.53550403,-122.7006608,10/25/2019,17:04,NW 19th at Johnson,45.52862062,-122.6905073,10/25/2019,17:12,,7392,"0954 DESIGN BIKE, COLORFUL PORTLAND NW",1.05,0:08:06,keypad,FALSE
12616742,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/25/2019,17:04,,45.5138446,-122.6732983,10/25/2019,17:36,,6214,0112 BIKETOWN,3.36,0:31:45,mobile,FALSE
12616752,Casual,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,17:05,,45.5222093,-122.6546327,10/25/2019,17:19,,19235,0091 BIKETOWN,1.39,0:13:24,keypad,FALSE
12616756,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,10/25/2019,17:06,,45.5555392,-122.6646813,10/25/2019,17:26,,6484,0351 BIKETOWN,3.26,0:20:10,mobile,FALSE
12616761,Casual,,45.5328261,-122.6190206,10/25/2019,17:07,SE Taylor at Chavez Community Corral,45.51502139,-122.6224422,10/25/2019,17:16,,6527,0801 BIKETOWN,1.47,0:09:12,keypad_rfid_card,FALSE
12616762,Casual,NW Kearney at 23rd,45.52914205,-122.6987028,10/25/2019,17:07,NW Johnson at Jamison Square,45.5286366,-122.6820195,10/25/2019,17:14,,6346,0044 BIKETOWN,0.86,0:07:02,mobile,FALSE
12616771,Casual,NE Alberta at 22nd - Community Corral,45.55905507,-122.6427104,10/25/2019,17:08,,45.5279037,-122.6434411,10/25/2019,17:55,,6673,0631 BIKETOWN ,2.27,0:46:38,keypad,FALSE
12616772,Casual,NE Alberta at 22nd - Community Corral,45.55905507,-122.6427104,10/25/2019,17:08,,45.5279037,-122.6434411,10/25/2019,17:55,,24812,0301 BIKETOWN,2.28,0:46:53,keypad,FALSE
12616799,Subscriber,,45.5279037,-122.6434411,10/25/2019,17:12,,45.5466977,-122.6411274,10/25/2019,17:25,,7323,"0965 DESIGN BIKE, N PAUL BUNYAN",1.45,0:12:17,web,FALSE
12616806,Subscriber,NW 20th at Burnside,45.52331306,-122.6932633,10/25/2019,17:14,NW 2nd at Everett,45.52536699,-122.6725459,10/25/2019,17:26,,6790,0544 MSS BIKETOWN,1.08,0:11:54,keypad,FALSE
12616805,Casual,,45.5152098,-122.6783895,10/25/2019,17:15,SE Ladd at Hawthorne,45.5120818,-122.6533493,10/25/2019,17:21,,7397,0497 BIKETOWN,1.32,0:06:21,keypad,FALSE
12616807,Subscriber,NW Front at 17th,45.53715171,-122.6881027,10/25/2019,17:15,NW 2nd at Everett,45.52536699,-122.6725459,10/25/2019,17:21,,6268,0217 XC BIKETOWN ,1.2,0:06:26,keypad_rfid_card,FALSE
12616809,Subscriber,,45.5305596,-122.6683984,10/25/2019,17:15,NE Wheeler at Multnomah,45.53086696,-122.6658887,10/25/2019,17:19,,6821,0198 BIKETOWN,0.13,0:03:47,keypad_rfid_card,FALSE
12616814,Subscriber,,45.5264914,-122.6842918,10/25/2019,17:16,NE 22nd at Thompson - Community Corral (Irvington Tennis Club),45.538936,-122.643288,10/25/2019,17:36,,6062,0767 BIKETOWN ,2.73,0:19:53,keypad,FALSE
12616815,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/25/2019,17:16,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/25/2019,17:26,,7398,0271 BIKETOWN,1.28,0:10:00,keypad,FALSE
12616824,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/25/2019,17:17,,45.495731,-122.6719232,10/25/2019,17:21,,6419,0102 BIKETOWN,0.27,0:03:47,keypad_rfid_card,FALSE
12616842,Casual,,45.5314628,-122.685491,10/25/2019,17:19,SW Park at Portland Art Museum,45.51592353,-122.6833123,10/25/2019,17:35,,7295,0982 AIR TRAINER,1.48,0:15:06,mobile,FALSE
12616847,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,10/25/2019,17:20,,45.5258157,-122.6822371,10/25/2019,17:28,,19236,0880 BIKETOWN,0.76,0:07:51,keypad,FALSE
12616850,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/25/2019,17:21,SE Elliott at Division,45.50512504,-122.6533681,10/25/2019,17:32,,6146,0456 BIKETOWN,1.33,0:10:53,keypad,FALSE
12616856,Casual,,45.5173536,-122.6807202,10/25/2019,17:22,NW Everett at 22nd,45.52487653,-122.6965141,10/25/2019,17:32,,5989,0872 BIKETOWN,1.11,0:10:08,keypad_rfid_card,FALSE
12616861,Casual,NE Alberta at 22nd - Community Corral,45.55905507,-122.6427104,10/25/2019,17:23,,45.5545851,-122.6667671,10/25/2019,17:35,,6202,0891 BIKETOWN,1.43,0:12:03,mobile,FALSE
12616871,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,10/25/2019,17:25,SW Harvey Milk at Burnside,45.522793,-122.684012,10/25/2019,17:26,,6511,0861 BIKETOWN,0,0:01:04,keypad,FALSE
12616874,Subscriber,,45.529259,-122.6536764,10/25/2019,17:26,,45.5150699,-122.6536726,10/25/2019,17:36,,6888,0257 BIKETOWN,1.23,0:10:27,keypad,FALSE
12616885,Casual,,45.5230037,-122.6658179,10/25/2019,17:27,SE Clinton at 21st,45.5033655,-122.6447314,10/25/2019,17:41,,6177,0367 BIKETOWN ,2.41,0:13:42,keypad,FALSE
12616889,Subscriber,,45.5238366,-122.6734209,10/25/2019,17:28,,45.5259567,-122.6745139,10/25/2019,17:34,,6639,0833 BIKETOWN,0.25,0:06:02,keypad_rfid_card,FALSE
12616892,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,10/25/2019,17:28,,45.5164465,-122.6391431,10/25/2019,17:37,,7397,0497 BIKETOWN,0.95,0:08:14,keypad,FALSE
12616917,Casual,,45.5244245,-122.6495537,10/25/2019,17:31,,45.5214421,-122.637302,10/25/2019,17:47,,6055,0449 BIKETOWN,4.35,0:16:18,mobile,FALSE
12616921,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,10/25/2019,17:31,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,18:06,,7304,0994 BETRUE 2018 TRAINER ,2.41,0:34:33,mobile,FALSE
12616922,Casual,,45.5125262,-122.6798017,10/25/2019,17:32,SE 29th at Hawthorne,45.51202353,-122.6363119,10/25/2019,17:54,,6629,0342 BIKETOWN,2.7,0:22:46,keypad,FALSE
12616924,Casual,NE Glisan at 24th,45.52649493,-122.6416328,10/25/2019,17:32,NE 11th at Holladay Park,45.53027884,-122.654669,10/25/2019,17:42,,7196,0157 BIKETOWN,0.93,0:09:55,keypad,FALSE
12616936,Casual,,45.5282107,-122.673371,10/25/2019,17:34,NW Front at 17th,45.53715171,-122.6881027,10/25/2019,17:41,,6472,0411 BIKETOWN,0.97,0:06:58,keypad,FALSE
12616944,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,10/25/2019,17:34,,45.5048437,-122.6496891,10/25/2019,17:48,,6573,0843 BIKETOWN,2.12,0:13:17,keypad_rfid_card,FALSE
12616945,Subscriber,NW Naito at Ironside,45.52871176,-122.674166,10/25/2019,17:35,NW Naito at Ironside,45.52871176,-122.674166,10/25/2019,17:59,,6372,0405 BIKETOWN,1.51,0:24:30,keypad_rfid_card,FALSE
12616946,Subscriber,,45.5299294,-122.6753219,10/25/2019,17:35,,45.5252992,-122.6714625,10/25/2019,17:37,,6089,0837 BIKETOWN,0.39,0:02:52,keypad_rfid_card,FALSE
12616947,Casual,SE Clay at Water,45.51147657,-122.6662856,10/25/2019,17:35,,45.4999799,-122.6486904,10/25/2019,17:45,,7161,0171 BIKETOWN ,1.3,0:10:34,keypad,FALSE
12616950,Casual,Tilikum West at SW Moody,45.5027677,-122.6714408,10/25/2019,17:35,,45.5279666,-122.6813021,10/25/2019,17:56,,7157,0389 BIKETOWN ,2.81,0:21:33,keypad,FALSE
12616952,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,10/25/2019,17:35,,45.5138446,-122.6732983,10/25/2019,18:07,,6634,0583 BIKETOWN ,0.95,0:31:49,keypad,FALSE
12616958,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/25/2019,17:35,NW 4th at Couch,45.52378902,-122.6747386,10/25/2019,17:42,,29523,0670 BIKETOWN,0.82,0:06:27,mobile,FALSE
12616964,Casual,NE Multnomah at 9th,45.53140997,-122.6574612,10/25/2019,17:37,NE Broadway at 12th,45.53496857,-122.653631,10/25/2019,17:42,,6262,0566 MSS BIKETOWN,0.38,0:05:12,keypad,FALSE
12616974,Subscriber,,45.5246083,-122.6701985,10/25/2019,17:39,,45.5326462,-122.6987295,10/25/2019,17:50,,6221,0093 BIKETOWN,1.84,0:10:49,keypad,FALSE
12616983,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/25/2019,17:41,SE 34th at Hawthorne,45.511907,-122.6294804,10/25/2019,17:59,,6546,0719 BIKETOWN,3.08,0:18:11,keypad_rfid_card,FALSE
12616985,Casual,NW Broadway at Everett,45.52507854,-122.6775563,10/25/2019,17:41,NW 18th at Northrup,45.53142501,-122.6895659,10/25/2019,17:51,,7239,0015 BIKETOWN,1.15,0:10:51,keypad,FALSE
12616986,Subscriber,SE 49th at Division - Community Corral,45.505236,-122.61211,10/25/2019,17:41,SE 50th at Division - Community Corral,45.505285,-122.610885,10/25/2019,18:12,,7107,0755 BIKETOWN,4.8,0:31:35,mobile,FALSE
12616988,Casual,,45.5250269,-122.6862674,10/25/2019,17:41,NW Raleigh at 21st,45.53409115,-122.6949424,10/25/2019,17:48,,6162,0874 BIKETOWN,1.05,0:06:46,mobile,FALSE
12617002,Subscriber,,45.5192806,-122.6135108,10/25/2019,17:43,,45.5338063,-122.6203344,10/25/2019,17:58,,6591,0432 BIKETOWN,1.64,0:15:19,mobile,FALSE
12617032,Casual,N Killingsworth at Albina,45.56282546,-122.6747467,10/25/2019,17:48,N Killingsworth at Albina,45.56282546,-122.6747467,10/25/2019,18:07,,6380,0694 XM BIKETOWN,1.39,0:19:08,keypad,FALSE
12617037,Subscriber,NW Raleigh at 21st,45.53409115,-122.6949424,10/25/2019,17:48,NW Pettygrove at 15th,45.53290424,-122.68626,10/25/2019,17:52,,5993,0676 BIKETOWN,0.5,0:03:42,keypad,FALSE
12617041,Casual,SW 5th at Oak,45.5211726,-122.6763654,10/25/2019,17:49,,45.5300616,-122.6844243,10/25/2019,17:58,,6887,0450 BIKETOWN,0.98,0:09:04,keypad_rfid_card,FALSE
12617048,Casual,SW River at Montgomery,45.50910258,-122.6735169,10/25/2019,17:51,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,18:09,,6394,0743 BIKETOWN,1.79,0:18:26,keypad,FALSE
12617056,Casual,,45.5343611,-122.6596357,10/25/2019,17:53,NW Johnson at Jamison Square,45.5286366,-122.6820195,10/25/2019,18:05,,5994,0766 BIKETOWN,1.36,0:12:24,mobile,FALSE
12617064,Subscriber,NE 2nd at NE Schuyler,45.53561394,-122.6636343,10/25/2019,17:55,N Failing at Williams,45.55076344,-122.6668663,10/25/2019,18:04,,24816,0515 BIKETOWN,1.19,0:09:18,keypad_rfid_card,FALSE
12617077,Subscriber,,45.5405287,-122.6504624,10/25/2019,17:57,,45.5420675,-122.6306935,10/25/2019,18:09,,6374,0571 STL BIKETOWN,1.14,0:11:48,keypad_rfid_card,FALSE
12617082,Casual,,45.531477,-122.6844821,10/25/2019,17:59,NW Raleigh at 21st,45.53409115,-122.6949424,10/25/2019,18:05,,6085,0354 BIKETOWN,0.7,0:06:30,keypad_rfid_card,FALSE
12617105,Casual,,45.5197472,-122.6782504,10/25/2019,18:01,SW 10th at Columbia,45.51544427,-122.6846749,10/25/2019,18:08,,7195,0887 BIKETOWN,0.7,0:06:43,mobile,FALSE
12617098,Casual,SW 5th at Main,45.51609691,-122.6790771,10/25/2019,18:01,SE 14th at Stark,45.51844688,-122.651685,10/25/2019,18:13,,6263,0668 BIKETOWN,1.91,0:12:06,mobile,FALSE
12617110,Subscriber,NE 28th at Glisan- Community Corral,45.526434,-122.636245,10/25/2019,18:03,,45.5228783,-122.6359225,10/25/2019,18:06,,6850,0457 BIKETOWN,0.25,0:03:16,mobile,FALSE
12617126,Subscriber,NW Thurman at 24th,45.53550403,-122.7006608,10/25/2019,18:05,,45.5352785,-122.7109969,10/25/2019,18:11,,6095,0073 BIKETOWN,0.51,0:05:20,keypad,FALSE
12617132,Subscriber,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,10/25/2019,18:07,,45.5235949,-122.6622209,10/25/2019,18:13,,6353,0718 BIKETOWN,0.69,0:05:41,keypad,FALSE
12617135,Casual,,45.5279037,-122.6434411,10/25/2019,18:08,N Wheeler at Broadway - Community Corral,45.534797,-122.668659,10/25/2019,18:54,,6673,0631 BIKETOWN ,1.74,0:46:51,keypad,FALSE
12617136,Casual,,45.5279037,-122.6434411,10/25/2019,18:08,N Wheeler at Broadway - Community Corral,45.534797,-122.668659,10/25/2019,18:54,,24812,0301 BIKETOWN,1.76,0:46:42,keypad,FALSE
12617150,Casual,,45.5300414,-122.6854175,10/25/2019,18:10,NW Everett at 22nd,45.52487653,-122.6965141,10/25/2019,18:17,,7121,0117 BIKETOWN,1.02,0:07:49,keypad_rfid_card,FALSE
12617154,Subscriber,NE Broadway at 12th,45.53496857,-122.653631,10/25/2019,18:10,,45.5495272,-122.6615927,10/25/2019,18:53,,6276,0451 BIKETOWN,1.51,0:43:29,keypad_rfid_card,FALSE
12617177,Subscriber,,45.522987,-122.6811288,10/25/2019,18:11,,45.5093654,-122.6850602,10/25/2019,20:31,,7101,0496 BIKETOWN ,10.27,2:20:02,mobile,FALSE
12617163,Subscriber,NW Raleigh at 21st,45.53409115,-122.6949424,10/25/2019,18:13,NW 19th at Johnson,45.52862062,-122.6905073,10/25/2019,18:18,,6554,0787 BIKETOWN,0.53,0:05:24,keypad,FALSE
12617173,Casual,,45.4975884,-122.6365911,10/25/2019,18:14,,45.5048042,-122.633582,10/25/2019,18:22,,6796,0203 BIKETOWN,0.74,0:08:25,keypad_phone_number,FALSE
12617175,Casual,,45.5097828,-122.6780234,10/25/2019,18:15,N Wheeler at Broadway - Community Corral,45.534797,-122.668659,10/25/2019,18:31,,6392,0306 BIKETOWN ,2.2,0:16:21,mobile,FALSE
12617184,Casual,SE Belmont at 33rd,45.51649676,-122.6307517,10/25/2019,18:17,SE Belmont at 42nd,45.51645917,-122.6189983,10/25/2019,18:23,,6271,0897 BIKETOWN,0.63,0:05:55,keypad,FALSE
12617186,Subscriber,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/25/2019,18:18,,45.5053162,-122.6100251,10/25/2019,18:37,,6521,0829 MSS BIKETOWN,3.55,0:19:41,keypad,FALSE
12617203,Casual,NE Multnomah at 9th,45.53140997,-122.6574612,10/25/2019,18:21,NE 2nd at NE Schuyler,45.53561394,-122.6636343,10/25/2019,18:26,,6485,0438 BIKETOWN,0.6,0:04:57,keypad_rfid_card,FALSE
12617213,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,10/25/2019,18:22,N Williams at Fremont,45.5475928,-122.6667604,10/25/2019,19:02,,6313,0930 BIKETOWN,3.8,0:40:16,keypad,FALSE
12617212,Subscriber,,45.5326462,-122.6987295,10/25/2019,18:22,,45.5327209,-122.6946724,10/25/2019,18:27,,6221,0093 BIKETOWN,0.28,0:04:40,keypad,FALSE
12617218,Subscriber,,45.5627822,-122.6234641,10/25/2019,18:22,,45.570866,-122.622323,10/25/2019,20:01,,6814,0435 BIKETOWN,0.83,1:39:00,keypad_rfid_card,FALSE
12617217,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,10/25/2019,18:23,,45.5266679,-122.6745398,10/25/2019,19:29,,6317,0854 BIKETOWN,0.87,1:06:24,keypad,FALSE
12617219,Casual,,45.5239044,-122.6702935,10/25/2019,18:23,,45.5297574,-122.7006515,10/25/2019,18:39,,7331,1015 RIP CITY RIDER,2.05,0:15:22,keypad,FALSE
12617220,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,10/25/2019,18:23,NE Couch at MLK,45.52358836,-122.6619177,10/25/2019,18:30,,7271,0359 BIKETOWN,0.6,0:07:01,keypad,FALSE
12617222,Subscriber,SW 3rd at Ankeny,45.52247868,-122.6732969,10/25/2019,18:24,,45.5249339,-122.6913245,10/25/2019,18:38,,6107,0168 BIKETOWN,1.05,0:13:45,keypad_rfid_card,FALSE
12617228,Subscriber,,45.5429726,-122.6616055,10/25/2019,18:26,SW 5th at Oak,45.5211726,-122.6763654,10/25/2019,18:55,,6607,0752 BIKETOWN,2.44,0:29:24,keypad,FALSE
12617235,Subscriber,,45.5259567,-122.6745139,10/25/2019,18:27,,45.523086,-122.6754201,10/25/2019,18:34,,6639,0833 BIKETOWN,0.22,0:06:38,keypad_rfid_card,FALSE
12617244,Casual,N Williams at Fremont,45.5475928,-122.6667604,10/25/2019,18:29,N Mississippi at N Skidmore,45.55458563,-122.6755413,10/25/2019,18:45,,29537,0294 BIKETOWN,4.27,0:16:06,keypad,FALSE
12617249,Casual,,45.5314262,-122.6875304,10/25/2019,18:30,,45.5317769,-122.7072117,10/25/2019,18:40,,7298,"0980 DESIGN BIKE, N PAUL BUNYAN ",1.18,0:09:21,mobile,FALSE
12617264,Casual,,45.5376746,-122.6968843,10/25/2019,18:33,NW 20th at Burnside,45.52331306,-122.6932633,10/25/2019,18:43,,6385,0443 BIKETOWN ,1.17,0:10:03,keypad,FALSE
12617266,Casual,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,18:34,SE 28th at Pine - Community Corral,45.5205931,-122.637238,10/25/2019,19:01,,7198,0018 BIKETOWN,2.38,0:26:50,keypad,TRUE
12617271,Subscriber,,45.5249914,-122.6882955,10/25/2019,18:35,NW Naito at Ironside,45.52871176,-122.674166,10/25/2019,18:45,,6228,0580 BIKETOWN,0.96,0:09:59,mobile,FALSE
12617269,Subscriber,NE Sandy at 16th,45.52440674,-122.6497686,10/25/2019,18:35,NE Holladay at MLK - Community Corral,45.529689,-122.661806,10/25/2019,18:46,,6656,0643 BIKETOWN,1,0:10:41,keypad,FALSE
12617272,Casual,NW Couch at 11th,45.52374151,-122.6818129,10/25/2019,18:35,SE 28th at Pine - Community Corral,45.5205931,-122.637238,10/25/2019,19:00,,6352,0119 BIKETOWN,2.38,0:24:52,keypad,TRUE
12617281,Casual,,45.5230046,-122.6801058,10/25/2019,18:38,NW 18th at Flanders,45.52556242,-122.6892561,10/25/2019,18:46,,6078,0055 BIKETOWN,0.69,0:07:44,keypad,FALSE
12617287,Subscriber,,45.5555392,-122.6646813,10/25/2019,18:39,,45.5555392,-122.6646813,10/25/2019,18:52,,6484,0351 BIKETOWN,1.23,0:13:01,keypad,FALSE
12617295,Casual,,45.4981705,-122.6479083,10/25/2019,18:41,SW Market at Keller Fountain Park,45.5123205,-122.6789108,10/25/2019,18:58,,6255,0475 BIKETOWN,2.4,0:17:44,keypad,FALSE
12617302,Casual,,45.5410371,-122.6694573,10/25/2019,18:41,,45.5200339,-122.6455261,10/25/2019,19:02,,6045,0433 BIKETOWN,2.93,0:21:13,mobile,TRUE
12617301,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,10/25/2019,18:41,N Williams at Fremont,45.5475928,-122.6667604,10/25/2019,19:10,,7373,"0944 DESIGN BIKE, EXPLORIN' SE",2.82,0:28:40,keypad,FALSE
12617305,Subscriber,NW Johnson at Jamison Square,45.5286366,-122.6820195,10/25/2019,18:42,,45.5266523,-122.6755544,10/25/2019,18:48,,6173,0229 BIKETOWN,0.49,0:05:57,mobile,FALSE
12617307,Subscriber,,45.5249339,-122.6913245,10/25/2019,18:42,NW 20th at Burnside,45.52331306,-122.6932633,10/25/2019,18:45,,6107,0168 BIKETOWN,0.14,0:02:43,keypad_rfid_card,FALSE
12617317,Casual,NW Thurman at 24th,45.53550403,-122.7006608,10/25/2019,18:45,,45.5300616,-122.6844243,10/25/2019,19:00,,6446,0258 BIKETOWN,1.53,0:15:07,keypad,FALSE
12617336,Subscriber,SE 29th at Hawthorne,45.51202353,-122.6363119,10/25/2019,18:49,,45.5122137,-122.6526762,10/25/2019,19:21,,6629,0342 BIKETOWN,2.46,0:32:19,keypad,FALSE
12617340,Casual,SW Yamhill at Director Park,45.51898132,-122.6812685,10/25/2019,18:49,,45.516021,-122.681443,10/25/2019,18:55,,5996,0804 BIKETOWN,0.25,0:05:52,keypad,FALSE
12617341,Casual,SE Clay at Water,45.51147657,-122.6662856,10/25/2019,18:50,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,10/25/2019,18:58,,7492,0340 BIKETOWN,1.11,0:08:30,keypad,FALSE
12617347,Subscriber,N Prescott at Interstate,45.55522233,-122.6818612,10/25/2019,18:50,,45.5627041,-122.6874814,10/25/2019,19:27,,6410,0514 BIKETOWN,0.64,0:36:44,mobile,FALSE
12617351,Subscriber,,45.5164994,-122.6546774,10/25/2019,18:51,,45.5662643,-122.644555,10/25/2019,19:16,,7357,0977 WOMEN’S HISTORY MONTH,3.94,0:25:23,keypad,FALSE
12617363,Casual,,45.5360712,-122.6852715,10/25/2019,18:53,,45.5244572,-122.670218,10/25/2019,19:01,,7247,0254 BIKETOWN,1.12,0:07:54,keypad,FALSE
12617367,Subscriber,,45.5252254,-122.6755017,10/25/2019,18:54,NW 2nd at Everett,45.52536699,-122.6725459,10/25/2019,19:00,,6479,0879 BIKETOWN,0.25,0:05:37,keypad_rfid_card,FALSE
12617373,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,10/25/2019,18:56,,45.5355355,-122.6968141,10/25/2019,19:17,,19239,0017 BIKETOWN,2.05,0:20:55,keypad,FALSE
12617374,Casual,NW 13th at Marshall,45.53080401,-122.6844227,10/25/2019,18:56,,45.5122277,-122.6567345,10/25/2019,19:17,,7370,"0948 DESIGN BIKE, COLORFUL PORTLAND NW",2.94,0:20:43,keypad,FALSE
12617379,Casual,NW Front at 17th,45.53715171,-122.6881027,10/25/2019,18:57,,45.5591122,-122.6546242,10/25/2019,19:28,,7205,0458 BIKETOWN,3.75,0:30:47,keypad,FALSE
12617396,Subscriber,,45.5286623,-122.6823504,10/25/2019,19:02,,45.5266354,-122.6765624,10/25/2019,19:06,,6779,0218 BIKETOWN,0.37,0:04:29,mobile,FALSE
12617400,Casual,,45.5352785,-122.7109969,10/25/2019,19:03,,45.5353498,-122.7068334,10/25/2019,19:06,,6095,0073 BIKETOWN,0.23,0:02:29,mobile,FALSE
12617402,Subscriber,,45.5128821,-122.6229264,10/25/2019,19:04,,45.5143568,-122.6536774,10/25/2019,19:22,,6390,0107 BIKETOWN,1.61,0:17:22,mobile,FALSE
12617403,Casual,,45.5545851,-122.6667671,10/25/2019,19:05,NE Alberta at 17th - Community Corral,45.55907103,-122.6475437,10/25/2019,19:17,,6202,0891 BIKETOWN,1.31,0:12:06,keypad,FALSE
12617412,Subscriber,,45.512023,-122.6836064,10/25/2019,19:07,,45.5177466,-122.6793375,10/25/2019,19:13,,6528,0646 BIKETOWN,0.64,0:06:05,mobile,FALSE
12617414,Casual,SW River at Montgomery,45.50910258,-122.6735169,10/25/2019,19:07,,45.5005049,-122.6717222,10/25/2019,19:12,,7372,"0942 DESIGN BIKE, WATERFRONT WANDERER SW",0.61,0:04:28,mobile,FALSE
12617415,Subscriber,NW Naito at Ironside,45.52871176,-122.674166,10/25/2019,19:08,NW Naito at Ironside,45.52871176,-122.674166,10/25/2019,19:31,,6615,0838 BIKETOWN,1.68,0:23:18,keypad,FALSE
12617417,Subscriber,NE 2nd at NE Schuyler,45.53561394,-122.6636343,10/25/2019,19:08,NW 19th at Johnson,45.52862062,-122.6905073,10/25/2019,19:20,,6083,0468 BIKETOWN,1.61,0:11:57,keypad,FALSE
12617416,Casual,,45.5173489,-122.6835569,10/25/2019,19:08,,45.518278,-122.6813236,10/25/2019,19:11,,5996,0804 BIKETOWN,0.14,0:02:27,keypad,FALSE
12617423,Casual,,45.5264914,-122.6842918,10/25/2019,19:10,,45.5177479,-122.6822147,10/25/2019,19:21,,6110,0365 BIKETOWN,0.88,0:10:14,keypad,FALSE
12617431,Subscriber,NW Pettygrove at 15th,45.53290424,-122.68626,10/25/2019,19:13,NW Thurman at 24th,45.53550403,-122.7006608,10/25/2019,19:25,,6359,0051 BIKETOWN,0.94,0:11:43,keypad,FALSE
12617434,Casual,,45.5005049,-122.6717222,10/25/2019,19:14,SW River at Montgomery,45.50910258,-122.6735169,10/25/2019,19:19,,7372,"0942 DESIGN BIKE, WATERFRONT WANDERER SW",0.64,0:04:38,mobile,FALSE
12617438,Casual,,45.5300616,-122.6844243,10/25/2019,19:16,,45.5299294,-122.6753219,10/25/2019,19:25,,6446,0258 BIKETOWN,0.7,0:09:04,keypad,FALSE
